년,월,생태구역,연안명칭,"St.No
",조사일,조사시간,기상,Latitude,Longitude,수심,해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,구군
2019.0,11.0,서해중부,군산연안,6,12.0,16:28:00,맑음,"36o 03' 30""","126o 30' 32""",13.0,1,0.5245675250186431,0.5160755595728709,0.9164263287151995,0.879307877095188,0.13877689451225628,0.9104477611940297,0.40083085045038264,0.5148713722741355,0.29859904761904765,0.1330821939525946,0.017275439154050616,0.08222281128756292,0.020200235571260307,0.024620098039215686,0.00859505733087258,0.009078300340436262,0.019094229693136986,0.03643862807001322,0.044573150737420734,0.08901856628444467,0.09516523867809058,0.0735527809307605,0.15220438616323742,0.07636643571978444,0.09388804997760823,0.09176422043585902,0.03186878558681059,0.020990431923257568,0.010660292164674626,0.018354114713216962,0.041825095057034224,군산
2019.0,2.0,대한해협,거제도동안,2,25,12:57:00,맑음,"34o 47' 55""","128o 40' 47""",19.5,1,0.4514556998928978,0.44259035129379687,0.9935340918263109,0.9802985582706983,0.14396805016732822,0.9288174512055108,0.6387422596350903,0.700622259807728,0.1563466666666667,0.45017817889329115,0.0019393562926152776,0.008072872737788271,0.027538280329799762,0.028480392156862756,0.020210814039203447,0.02531656969937136,0.014032803664472444,0.026816432260248543,0.03414646727016162,0.07947238041729446,0.045593635250917995,0.032576617480136204,0.062401085236264885,0.03510392609699769,0.055623943703176935,0.052411590304734544,0.012237613665335326,0.00437609711474274,0.006654980079681271,0.01012468827930175,0.1444866920152091,거제도
2019.0,8.0,대한해협,사천연안,3,16.0,08:53:00,맑음,"34o 52' 30""","128o 07' 30""",13.5,1,0.8372599023498036,0.7535121719547134,0.9288894752083773,0.907755629397816,0.14362197312365677,0.9230769230769231,0.42725593384589955,0.5209610664807138,0.21523809523809542,0.15399807293719145,0.0017009996532994336,0.002964069691784947,0.0022261484098939927,0.003002450980392158,0.0007080941184066806,0.0012878937982960174,0.0016323098942443149,0.0019427820669023902,0.01424734451162225,0.04550144290931379,0.006884944920440637,0.02996594778660613,0.039882432737960605,0.026558891454965358,0.012421262987809406,0.044464651404468626,0.02422027704597612,0.00912304991717557,0.003019389110225761,0.00663341645885287,0.34220532319391633,사천
2017.0,5.0,동 해,강릉연안,7,13.0,14:15:00,구름많음,37˚ 45´ 03˝,128˚ 59´ 43˝,32.0,1,0.4606836741269943,0.29772187581388937,0.9904096261316425,0.9717727429219098,0.14189158790529952,0.9070034443168771,0.5025956509915709,0.5632021454642882,0.2607142857142857,0.1076799729771176,0.00015980729226857735,0.0019639973974022213,0.007420494699646642,0.02196078431372549,0.0021318152713733045,0.07198695894951096,0.0014952296059679835,0.06480805566698829,0.014209974772794618,0.09765413226607905,0.014534883720930232,0.07071509648127128,0.027336576400487155,0.04543445330154709,0.020518319646952127,0.093261912767063,0.007011132829098328,0.007936311716567345,0.005592031872509956,0.008129675810473818,0.3041825095057034,강릉
2019.0,8.0,대한해협,마 산 만,7,18.0,09:40:00,맑음,"35° 04' 51""","128° 40' 01""",13.5,1,0.8384659528566211,0.8065540116127649,0.9131398536882147,0.8805805600578701,0.1432758960799853,0.9184845005740527,0.39683847327112476,0.4482799938027878,0.3261000000000001,0.23894672881411852,0.007199453946608111,0.055136515892715114,0.008244994110718492,0.022303921568627455,0.002628987737488633,0.009069294090098528,0.007296889191324715,0.027419287489989695,0.029098920856682843,0.07602472099496897,0.03518971848225214,0.048013620885357544,0.09821388198055604,0.05927636643571979,0.05370207422376952,0.08630834122933032,0.06984872949774795,0.043796573293445724,0.017561752988047793,0.021695760598503748,0.1596958174904943,마 산 
2018.0,2.0,동 해,강릉연안,1,9.0,14:40:00,구름많음,37˚ 46´ 54˝,128˚ 57´ 42˝,29.0,1,0.21572653034920225,0.19811254270525333,0.9831452433915381,0.9702021979892383,0.13912297155592782,0.912743972445465,0.5405076357729272,0.6426998638101418,0.1714285714285714,0.11670895462990086,0.0060672599098578524,0.008795816565052891,0.02028268551236749,0.022475490196078435,0.06882072197620674,0.07875065295314948,0.04409345641971594,0.07295443055719184,0.04698639373072629,0.09330132543351125,0.08996328029375765,0.07832009080590238,0.09807822744743373,0.05642802155504234,0.089949792847675,0.08799706574563682,0.02702473017761536,0.009568076742403613,0.0034969455511288153,0.003491271820448879,0.38783269961977185,강릉
2017.0,11.0,대한해협,진 해 만,2,11.0,08:57:00,맑음,"35o 06' 07""","128o 37' 15""",13.0,1,0.5569099328846703,0.5576425168139967,0.9299656800587631,0.8959688057282338,0.1405072797306136,0.9184845005740527,0.4419865159879488,0.5509966356390317,0.3370590476190481,0.21352347709946615,0.009295908933317923,0.042364508277706804,0.02250883392226148,0.023333333333333334,0.028579883885478156,0.026586450996991907,0.024189398561992627,0.03859168246194593,0.04470578699354135,0.1359527032203693,0.12392900856793146,0.06594778660612939,0.09807822744743373,0.07621247113163972,0.22917211359690362,0.0451982149952624,0.009050735106654254,0.008455509679333449,0.013448605577689232,0.017306733167082297,0.22433460076045628,진 해 
2019.0,11.0,서해중부,천 수 만,5,12.0,10:55:00,맑음,"36o 23' 03""","126o 27' 54""",28.0,1,0.5441466655618875,0.5404164049453832,0.9245817627830425,0.8889284318921197,0.13739258633757045,0.9058553386911595,0.3926924961857123,0.505363834596343,0.2472476190476187,0.18735703141733567,0.013190873107592743,0.06282381858929562,0.05243816254416961,0.05550245098039216,0.01830498625242802,0.018471819442693226,0.02299996344525646,0.0411205427113796,0.04578161440429741,0.10362898076972189,0.1060281517747858,0.08785471055618614,0.1385032783178836,0.08036951501154738,0.08292394212787411,0.07736803496653116,0.034928189003144504,0.03063267980319923,0.008226294820717125,0.016309226932668335,0.041825095057034224,천 수 
2019.0,5.0,대한해협,광 양 만,4,3.0,10:55:00,맑음,"34o 55' 15""","127o 49' 24""",12.0,1,0.522189181143876,0.4917653547408576,0.9324478944717497,0.9217125902773211,0.1402650258000436,0.9161882893226176,0.4983514064394021,0.6026482802900746,0.22450999999999996,0.2924518412250372,0.0008992545937825032,0.007518615803552062,0.010141342756183745,0.007463235294117647,0.015306885623429523,0.011023650413386892,0.00958718446929542,0.01229310172557523,0.03877399887259182,0.08348698827795799,0.036719706242350054,0.02565266742338252,0.06104453990504174,0.03641262509622787,0.051031935889674786,0.03885594644985787,0.02906433245517128,0.0245506465250822,0.008780876494023896,0.02384039900249377,0.13307984790874525,광 양 
2018.0,2.0,동 해,영 일 만,11,12.0,14:10:00,구름조금,36˚ 03´ 56˝,129˚ 30´ 46˝,27.0,1,0.3028015356429354,0.2848804252907021,0.9934791243742751,0.9811728024943039,0.1425837419926424,0.9219288174512056,0.5316157174572738,0.6225455126802071,0.13749999999999998,0.09972258837278357,0.0017876747948688315,0.011928573149866251,0.017644287396937575,0.024019607843137256,0.048248327961646686,0.05918007096925266,0.029107417519845007,0.05710012094386921,0.035266506766291235,0.08413821283550836,0.08751529987760098,0.06549375709421112,0.07108297535609305,0.04049268668206313,0.08729540754209998,0.08768377296206865,0.008285884252570755,0.005637006452888919,0.0003481540504648071,0.0008379052369077311,0.3231939163498099,영 일 
2017.0,11.0,대한해협,울산연안,11,16.0,15:46:00,맑음,"35° 27' 40""","129° 21' 05""",10.0,1,0.5451992745283973,0.5546948968179799,0.947624697281223,0.9387487476258078,0.13877689451225628,0.9104477611940297,0.4047026624705899,0.514808050944859,0.2121847619047625,0.14687091720553871,0.017394617473708535,0.04853362893703158,0.045924617196701996,0.0420343137254902,0.08912946392540261,0.0780751841778194,0.06559608133149247,0.08706280879087448,0.07039300859556627,0.12137293459662386,0.12163402692778458,0.07502837684449488,0.10174089984173623,0.04595842956120092,0.10353677994594465,0.10075801571048691,0.015934392793405236,0.0061710386431626735,0.01143054448871181,0.014463840399002498,0.10646387832699619,울산
2017.0,2.0,서남해역,고흥연안,6,14.0,13:27:00,맑음,"34o 31' 22""","127o 29' 30""",9.0,1,0.21518027846570734,0.20766013512478362,0.9617368673354759,0.9386713808803562,0.1425837419926424,0.9276693455797933,0.6284689858915,0.7072610925786895,0.27991714285714286,0.1909364632250022,0.0024973275164682767,0.012747909487432825,0.005359246171967019,0.0065196078431372555,0.002538592743649483,0.002296593836122269,0.0034375518444680017,0.006319354449049227,0.032226925896860575,0.09379932068340273,0.07619339045287639,0.05448354143019296,0.16142889441555489,0.03156274056966898,0.033790246174827114,0.031176452608735517,0.0514999575082859,0.018468613246965148,0.008688446215139435,0.02957605985037407,0.06463878326996197,고흥
2019.0,5.0,제주,성산연안,1,8.0,12:20:00,맑음,"33o 28' 48""","126o 56' 19""",16.0,1,0.544481168119758,0.5374350803548175,0.9890441189021205,0.9770762333226307,0.14085335677428507,0.9184845005740527,0.5835135702281166,0.6936149433316231,0.09447428571428572,0.10503980633601154,0.0010942736623136484,0.017953105043738093,0.008822143698468787,0.02436274509803922,0.008971703138535708,0.027279932272997458,0.006124325494684096,0.031357419705052056,0.022072883622738276,0.043256633552110735,0.02218482252141983,0.030646992054483544,0.038254578340492826,0.02132409545804465,0.03461728017211309,0.0518384937494269,0.014914591654627407,0.014537542957450474,0.00029423638778220426,0.0007655860349127185,0.35399239543726235,성산
2018.0,11.0,서남해역,여 자 만,3,14.0,09:05:00,구름조금,"34o 40' 39""","127o 31' 20""",10.5,1,0.5126144290286844,0.5192131509199822,0.923007957840543,0.8908780738775052,0.14085335677428507,0.9173363949483352,0.385662853550823,0.5123690468443066,0.23665714285714265,0.20685317373267106,0.019046862359875186,0.09188616044533339,0.060106007067137805,0.06914215686274511,0.016579948453330894,0.021903200821370025,0.026985836442829786,0.05479048077797777,0.039057693087072014,0.09693286002502746,0.07848837209302327,0.058229284903518724,0.10350440877232633,0.056274056966897607,0.10703395227732533,0.10243909893938932,0.017251635930993534,0.013276633619304274,0.0037280212483399703,0.005037406483790525,0.07224334600760456,여 자 
2018.0,8.0,서해중부,전주포연안,4,9.0,15:30:00,구름조금,"35o 44' 15""","126o 30' 00""",6.0,1,0.929110008377908,0.8544574326291117,0.892208826557727,0.8506937862898389,0.14500628129834264,0.9322617680826636,0.5502144287676157,0.6402564432982699,0.36751,0.3468625696198351,0.002351063215069918,0.06913752801407327,0.003533568904593639,0.006740196078431374,0.0011837439669412596,0.0008916187834357043,0.002471663043997851,0.02343865342199568,0.027426230293384018,0.07106009142682024,0.0064160777036364365,0.013547654791109809,0.05860275830884007,0.0371824480369515,0.015368204537322301,0.02086071461319803,0.030339083878643647,0.010359235542809098,0.00455989375830013,0.01359102244389028,0.19771863117870722,전주포
2018.0,5.0,대한해협,울산연안,12,11.0,16:12:00,구름조금,"35° 25' 17""","129° 22' 16""",22.0,1,0.4854583452250527,0.47186738774071973,0.9746484325163145,0.9615448591731814,0.14292981903631385,0.9265212399540758,0.48529596184700163,0.5667178724036205,0.2634057142857141,0.32740007648718067,0.006316450941869871,0.032010346129439066,0.03221436984687868,0.02573529411764706,0.015006645108178058,0.011390333462851789,0.014766107887911105,0.02223667119522667,0.03440191487454206,0.06262737186199147,0.03824969400244798,0.009300281937680788,0.054578340492878054,0.02050295098793944,0.0546945150205127,0.05627808173121007,0.015042066796974625,0.016985190496204908,0.013787516600265594,0.014837905236907735,0.1482889733840304,울산
2017.0,8.0,서해중부,인천연안,18,8.0,12:44:00,맑음,"37o 19' 10""","126o 27' 52""",17.0,1,0.8229990455936192,0.7994454062169657,0.8554413871933358,0.8158052524283487,0.13600827816288458,0.9035591274397244,0.43768872977706474,0.5529351701853873,0.24058285714285713,0.2753713219663804,0.027721599445279105,0.09378991252379687,0.09619159795838221,0.09376225490196079,0.05231610268440848,0.05890988345912063,0.05559554706985611,0.08982654770124628,0.09179779848377101,0.13731389023673912,0.08190534475724179,0.04483541430192962,0.1230386615419397,0.07233770394099678,0.06580827664118427,0.05545282269156707,0.012110138522988066,0.01023561698024571,0.004683134130146078,0.015261845386533671,0.10266159695817491,인천
2019.0,2.0,대한해협,여수연안,2,26,15:20:00,맑음,"34o 45' 46""","127o 45' 41""",14.5,1,0.3007576943260387,0.29263554609103304,0.9691140780034433,0.9475066632109521,0.14673666651669992,0.9368541905855338,0.6156372666350033,0.695385532500682,0.2753828571428568,0.22415403042792034,0.001885184329134404,0.03142395835843554,0.0024734982332155473,0.004803921568627452,0.0010998057583763337,0.001963362573626097,0.0020076989913702685,0.011940783734168058,0.028030462126822368,0.0608013892790561,0.016829865361077112,0.013734392735527809,0.06538548496495582,0.03941493456505004,0.0050488456405744005,0.00502032582449491,0.01657176850514151,0.011496526318391957,0.004975830013280208,0.007306733167082296,0.13307984790874525,여수
2019.0,2.0,동해,왕피천하구,12,1,10:55:00,맑음,"34o 56' 30""","128o 27' 28""",18.0,1,0.28259021595362377,0.24962235533834815,0.9575766991235006,0.9364200085877088,0.14292981903631385,0.9242250287026407,0.6674142917557533,0.7240857507961107,0.21227428571428525,0.2027143242629368,0.0011863660002311338,0.011157433067450656,0.0015665488810365136,0.003517156862745099,0.00011299374229893843,0.0010627375398526576,0.0008646602798968593,0.004455983738940198,0.023896632144396673,0.07284521286104656,0.005813953488372093,0.00851305334846765,0.04327379606601848,0.02448036951501155,0.004032775301051628,0.007052908273986001,0.011727713095946269,0.005711177590426987,0.0045290836653386415,0.012344139650872821,0.2091254752851711,왕피천
2019.0,11.0,서해중부,군산연안,10,13.0,08:24:00,흐림,"35o 58' 45""","126o 24' 00""",15.0,1,0.5171593674525942,0.49760237770594273,0.9084676202651687,0.8684958744182987,0.13808474042491337,0.9081515499425946,0.3977517999900811,0.5182891444380344,0.2453457142857141,0.13954348412696818,0.019025193574482836,0.08063233486758076,0.021024734982332156,0.020588235294117647,0.00839166859473449,0.0096907253634022,0.020384893330446446,0.036086310078606056,0.04911225816910386,0.10651735321909238,0.10281517747858018,0.07525539160045402,0.14989825910015805,0.08260200153964588,0.09254116603917105,0.09114527615612679,0.03722274156539474,0.028555887952134852,0.010383001328021241,0.018254364089775568,0.049429657794676805,군산
2018.0,2.0,대한해협,부산연안,7,9.0,09:27:00,구름조금,"35° 04' 20""","129° 07' 14""",40.0,1,0.43056923742623293,0.3802062108375592,0.995223617720465,0.9811379874588505,0.14396805016732822,0.9006888633754305,0.46216299202297545,0.5734250011598748,0.09285714285714285,0.12277551400744274,0.009474676412804807,0.1124739941039914,0.03245779348252846,0.03868872549019608,0.058494170060962816,0.059603364735126174,0.041587247134570064,0.0914733080907124,0.03207341171153579,0.09179712439665959,0.0687984496124031,0.059326522890654564,0.07008817544652943,0.04447010520913523,0.08074214767789108,0.086957850658679,0.004971530551542502,0.004450268252280745,0.0034815405046480716,0.006558603491271823,0.38022813688212925,부산
2019.0,11.0,대한해협,통영연안,4,7.0,13:51:00,맑음,"34o 51' 28""","128o 21' 13""",7.4,1,0.6114676069564257,0.6102553889050604,0.9147049795593404,0.8757722168280406,0.1349700470318702,0.9012629161882892,0.3031427920356584,0.46038410040530453,0.15120142857142838,0.09108380781916392,0.0028819484571824794,0.015808371689519717,0.07865724381625441,0.053700980392156865,0.010546082614567584,0.010834519156294466,0.011970272557791645,0.019041948583197008,0.035719680641369995,0.08953954593048497,0.04926560587515301,0.024177071509648124,0.08532670133393612,0.04341801385681293,0.09677873071097919,0.06657089586453525,0.008923259964306967,0.00890053650456151,0.02018061088977422,0.04064837905236909,0.2661596958174905,통영
2018.0,11.0,서해중부,천 수 만,5,11.0,13:03:00,구름많음,"36o 23' 03""","126o 27' 54""",21.0,1,0.5103772513710001,0.510725721201722,0.9219577902042793,0.8851103830040732,0.13670043225022754,0.904707233065442,0.4034096589802394,0.5162205324778583,0.2098447619047618,0.1638411059709826,0.010184329134404252,0.04518398920403883,0.07461719670200236,0.07694852941176471,0.024165595019666294,0.029990813624655503,0.025075148117008925,0.047360485803635485,0.06340381476609964,0.11875271343565647,0.10388616891064874,0.07763904653802498,0.12398824327379589,0.07636643571978444,0.083577692811443,0.08134150441666411,0.026089912467069015,0.023858382574727405,0.0012693758300132791,0.0036259351620947637,0.06463878326996197,천 수 
2018.0,2.0,서해중부,전주포연안,6,7.0,17:21:00,구름조금,"35o 37' 00""","126o 26' 30""",12.0,1,0.07764755705723675,0.07930078286580976,0.9158448309331362,0.8820311865350914,0.1453523583420141,0.9334098737083811,0.7101938014605264,0.7781441908046364,0.5803571428571428,0.3278252209683586,0.002979457991448053,0.015085427862255097,0.015088339222614839,0.015698529411764705,0.014131750703520568,0.014139813030242988,0.010801926716174913,0.018212043981215675,0.038869791724234486,0.10459432540797305,0.06487148102815178,0.04517593643586833,0.07189690255482693,0.04742109314857583,0.002244806564061941,0.003079438823853043,0.02498512790005956,0.023957277424778076,0.0021536254980079666,0.016658354114713222,0.07224334600760456,전주포
2018.0,2.0,서해중부,시화호,1,8.0,14:02:00,구름조금,"35o 04' 52""","128o 59' 44""",7.0,1,0.3888300696317709,0.34576624331653216,0.9891251235682786,0.9747126792490783,0.1453523583420141,0.9311136624569459,0.5594356962310109,0.5969524760710756,0.19642857142857142,0.06817647960956574,0.019214795446665895,0.0922235342313902,0.03660777385159011,0.0385171568627451,0.07029717354224621,0.06519624619485923,0.055992025442101495,0.08974042552556896,0.0565730475758882,0.10713027044972802,0.12102203182374542,0.08785471055618614,0.11300022609088838,0.052655889145496536,0.09125729421481281,0.08813460891891066,0.03046655902099094,0.007417113753801255,0.0036818061088977395,0.005735660847880302,0.1520912547528517,시화
2019.0,11.0,대한해협,진 해 만,4,19.0,11:40:00,맑음,"35o 03' 00""","128o 25' 00""",4.3,1,0.5085451593797279,0.5218451733488578,0.8901200633803652,0.8619119643803502,0.13393181590085584,0.8955223880597015,0.3833722914252935,0.5012692663810542,0.310010476190476,0.18735703141733567,0.0123512076736392,0.052172446200930166,0.06126030624263839,0.06742647058823531,0.04462499529192739,0.064322639912099,0.03753469185757146,0.07860717699710244,0.05718464809022213,0.13721684500855533,0.17197062423500614,0.11861520998864927,0.18950938277187404,0.10916089299461125,0.3149581757092801,0.2971620258581166,0.01555196736636354,0.010754814943011786,0.017099601593625485,0.022992518703241902,0.09505703422053231,진 해 
2017.0,2.0,동 해,구룡포연안,1,5.0,13:50:00,맑음,35˚ 58´ 59˝,129˚ 33´ 50˝,33.0,1,0.4523548673191,0.44533267966846934,0.9927587614502265,0.9798227527861699,0.13912297155592782,0.9150401836969001,0.4546013875121296,0.5678943097945386,0.23497142857142853,0.0999341899638721,0.0019231047035710156,0.006916162614164877,0.022261484098939927,0.018443627450980393,0.037717311179385635,0.03819550768233154,0.02355250245338567,0.036720482463138956,0.034415424122850646,0.08350997267410683,0.05217258261933905,0.031214528944381384,0.07352475695229471,0.03818321785989222,0.07192045170684065,0.05724088394412691,0.00599133169032044,0.0041535837021287126,0.0028037184594953495,0.003840399002493767,0.38022813688212925,구룡포
2017.0,8.0,제주,한림연안,3,17.0,08:00:00,맑음,"33o 17' 40""","126o 09' 36""",21.0,1,0.8268841853942066,0.6328589156312717,0.8874671605636884,0.9149159216893803,0.14223766494897094,0.904707233065442,0.3612310346298554,0.45837783900569323,0.22814666666666605,0.16532231710860357,5.146336530683e-05,7.573697238010318e-05,0.00469964664310954,0.014240196078431373,0.006161925413368774,0.049372264351459916,0.0035282357274815743,0.04383059507067983,0.01711007703955876,0.08274382613581226,0.06578947368421054,0.053461975028376844,0.04439841590512929,0.0371824480369515,0.036704556450977706,0.06851942415258123,0.005608906263278611,0.01579845229559669,0.0011492164674634785,0.007182044887780552,0.45627376425855515,한림
2019.0,5.0,제주,한림연안,3,8.0,07:37:00,맑음,"33o 17' 40""","126o 09' 36""",15.0,1,0.5327152708089744,0.5334671303601797,0.9906381750111599,0.9769833932280888,0.13877689451225628,0.9150401836969001,0.6150304266341344,0.6873232824278807,0.19467428571428613,0.10893016953364153,0.00072048711429562,7.229438272646213e-05,0.013769140164899881,0.015526960784313728,0.01795093919322468,0.02356935713385089,0.011114047987942561,0.02151600381174513,0.026133026796208075,0.0717419618459024,0.034883720930232565,0.02690124858115777,0.052498304318335895,0.02702078521939954,0.04627452127671545,0.04495369379833115,0.047420752953174196,0.020767918510643555,0.0021567065073041154,0.0010199501246882796,0.3946768060836502,한림
