년,월,생태구역,연안명칭,"St.No
",조사일,조사시간,기상,Latitude,Longitude,수심,해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,구군
2017.0,8.0,대한해협,남해도남안,2,17.0,10:40:00,맑음,"34o 38' 16""","127o 55' 58""",22.0,4,0.8799657518482032,0.8349026396825641,0.9133973328056457,0.9022393804471024,0.146044512429357,0.9070034443168771,0.37767418497655564,0.28208481758053316,0.20502285714285712,0.19476146935627114,0.00017567193871654752,0.009680562106038643,0.007420494699646642,0.05310049019607844,0.0005348370468816417,0.007078912765459229,0.0006133966306167268,0.013731453906367673,0.02294975664931342,0.13885639860050566,0.08491432068543452,0.06163450624290578,0.06207288878516251,0.07090069284064665,0.02520484563157267,0.2172418008986154,0.015934392793405264,0.017430217321432972,0.004082337317397076,0.008029925187032421,0.3992395437262357,남해도
2017.0,8.0,대한해협,남해도남안,3,16.0,11:08:00,맑음,"34o 36' 58""","128o 04' 00""",34.5,4,0.8871836419042709,0.6899269223109096,0.9136634909944509,0.9390079262230715,0.146044512429357,0.8874856486796785,0.37523470368231154,0.2608210061510459,0.23153999999999997,0.17216863158480478,0.0001996623796866487,0.0011825295460257022,0.008739693757361602,0.11512254901960785,0.0009114828545447697,0.011032656663724626,0.0009104541344419195,0.02006814463753376,0.022632903370803075,0.07098347677299079,0.08567931456548349,0.058683314415437005,0.06044503438769473,0.041262509622786755,0.024551094948003754,0.19437906898554266,0.011982663380640801,0.008158825129181398,0.004713944223107566,0.0043142144638404,0.4182509505703422,남해도
2017.0,8.0,대한해협,남해도남안,4,16.0,12:33:00,맑음,"34o 42' 49""","127o 59' 27""",12.0,1,0.8879569872674209,0.8665818945046191,0.9055630243786436,0.8713507073254702,0.14431412721099968,0.9311136624569459,0.3400548155442539,0.4510642552169867,0.2513885714285714,0.17011473724194418,0.0006160126132967921,0.0037197181207591586,0.01690223792697291,0.02153186274509804,0.006320116652587288,0.004521137669542663,0.004680613975079305,0.006690127192387247,0.036810245413917225,0.07938044283269914,0.07818237454100367,0.05584562996594779,0.051483083296259204,0.025577988030494922,0.05808929266651514,0.052977045572638076,0.021670774199031212,0.005340321902736916,0.007671713147410352,0.013366583541147137,0.3346007604562738,남해도
2017.0,8.0,대한해협,남해도남안,5,17.0,13:10:00,맑음,"34o 33' 32""","127o 46' 55""",29.0,2,0.8667728482125594,0.7962036370321574,0.9274921447171505,0.9057015423060704,0.1425837419926424,0.9173363949483352,0.28702819583251116,0.38602866174914174,0.22449142857142856,0.16806084289908355,0.0007870412408578363,0.004619955315186295,0.026878680800942283,0.06322303921568628,0.0066741637117906285,0.014437019291388223,0.0055223773277036335,0.019407688212372067,0.02815204536159959,0.0859309957351176,0.08705630354957161,0.059591373439273544,0.05724621297761692,0.03795227097767513,0.06245288156648116,0.09531741907876638,0.01618934307809982,0.007046258066111207,0.01771580345285523,0.015211970074812972,0.19771863117870722,남해도
2017.0,8.0,대한해협,광 양 만,1,20.0,13:52:00,구름조금,"34o 51' 05""","127o 40' 47""",10.0,3,0.8895619857790379,0.8871570174497879,0.8831449830193968,0.8503843193080316,0.13081712250781266,0.8874856486796785,0.2509495514281535,0.3852369240895331,0.31139999999999995,0.1864960653104742,0.04454741130243859,0.07202127061393987,0.07173144876325088,0.07823529411764707,0.04299035248666943,0.05016481438118054,0.062223203264057496,0.07373474966408604,0.0867563926377054,0.19947135888857653,0.2109343125255,0.16004540295119182,0.19810083653628718,0.11257377469848594,0.2297894270173441,0.2251276094996485,0.020650973060253302,0.014463371819912465,0.05176095617529876,0.0807980049875312,0.06844106463878327,광 양 
2017.0,8.0,대한해협,광 양 만,2,20.0,12:27:00,구름조금,"34o 53' 02""","127o 39' 02""",16.5,3,0.8975961848295417,0.8929940404148731,0.8874671605636884,0.85427973494153,0.1349700470318702,0.8909299655568312,0.3255463215311134,0.38602866174914174,0.41223428571428566,0.19274510679409254,0.028844764821449195,0.20272951458338287,0.056725559481743223,0.05261437908496734,0.027849191018611684,0.024875263432822377,0.04075150928912261,0.09187782134010579,0.0736683872536558,0.17907909186096993,0.1233680130558954,0.09353007945516459,0.17096992991182416,0.1014370028226842,0.16874644150337903,0.14545190573707859,0.02409280190362879,0.013721660444532323,0.02788313413014606,0.028927680798004996,0.07224334600760456,광 양 
2017.0,8.0,대한해협,광 양 만,3,20.0,11:44:00,구름조금,"34o 54' 08""","127o 40' 56""",6.5,1,0.904258616509696,0.9023302131049593,0.8946360735186778,0.8488563260853587,0.137046509293899,0.9058553386911595,0.34159554057219776,0.45592778655458205,0.34698857142857137,0.20524318976132924,0.020863428868600493,0.09889068286060831,0.045045151158225376,0.049411764705882356,0.019224002023126054,0.023641407136552765,0.029110229423194255,0.0567765103443543,0.0673534277261356,0.1542227443369,0.08282333741330054,0.06492622020431328,0.14795387745873836,0.08288426995124464,0.132002502481102,0.13217898951615367,0.017209144216877734,0.015353425470368616,0.040053120849933566,0.0603491271820449,0.10646387832699619,광 양 
2017.0,8.0,대한해협,광 양 만,4,20.0,15:10:00,구름조금,"34o 55' 15""","127o 49' 24""",7.0,3,0.8849894278778727,0.8883366782590045,0.902438558683975,0.874909577616253,0.13566220111921312,0.9024110218140068,0.23811017619528604,0.37324775381546055,0.29063999999999995,0.1989941482777109,0.02945690800878311,0.13788145327774687,0.04158225363172361,0.04074754901960785,0.013777703644317223,0.016103175603869084,0.03257449434948022,0.06210042665895152,0.06378452994570517,0.11941926092397274,0.09215626274989785,0.0643208475217557,0.13692064209812305,0.05437516037977925,0.15702618828469772,0.14920377785249261,0.033653437579671985,0.017578559596509,0.020026560424966783,0.03231920199501248,0.07604562737642585,광 양 
2017.0,8.0,대한해협,광 양 만,5,20.0,10:26:00,맑음,"34o 49' 55""","127o 48' 04""",28.0,3,0.8822980632608781,0.8500421307431864,0.9056556011399671,0.8899999613166272,0.14189158790529952,0.9081515499425946,0.36252372220177215,0.33795887527290763,0.3262285714285714,0.1989941482777109,0.006524110135213233,0.10727683125687791,0.02784059678052609,0.06665441176470589,0.009453809772344514,0.017454113154529244,0.01159488346066569,0.05569606850403898,0.03934507164200001,0.0752049441989938,0.0302937576499388,0.057283390087022434,0.06868641193759867,0.035745445214267306,0.07915109179739806,0.1645933306843537,0.02651482960822642,0.019061982347269253,0.024185922974767578,0.026932668329177067,0.13307984790874525,광 양 
2017.0,8.0,대한해협,광 양 만,6,20.0,10:47:00,맑음,"34o 52' 10""","127o 47' 20""",14.0,2,0.8890893858348906,0.8716345196329265,0.9040326147930143,0.8723951583890694,0.1377386633812419,0.9081515499425946,0.2919071584210004,0.37958165509232883,0.32919428571428566,0.2573185354581488,0.02200465156593089,0.11469905455012804,0.036827640361209245,0.043750000000000004,0.01309220827437033,0.014130806779905254,0.026145077341401635,0.053128061811115776,0.04616847015131586,0.08004443649922091,0.07649938800489596,0.06659099508134707,0.088627628306579,0.038696433153708056,0.14784217265769342,0.150212427789834,0.02651482960822642,0.013795831582070348,0.020488711819389094,0.02768079800498754,0.10646387832699619,광 양 
2017.0,8.0,대한해협,광 양 만,7,20.0,14:55:00,구름조금,"34o 54' 10""","127o 47' 56""",5.0,3,0.8952209097855807,0.8929480796041244,0.8729123578693575,0.8657454866174871,0.13531612407554167,0.9012629161882892,0.23412996987309623,0.3692890655174181,0.3262285714285714,0.2802316875647494,0.03489216167803074,0.14585793350523318,0.04575971731448763,0.04532271241830068,0.024933952467299073,0.022353513338256747,0.04326675683503406,0.07054300963822721,0.061876041593747516,0.11093801874505198,0.11908404732762125,0.0744986757472568,0.12624915215916796,0.04618937644341801,0.2020562203083542,0.1770868355900602,0.033653437579671985,0.021435458748485656,0.01888658698539175,0.030423940149625944,0.04562737642585551,광 양 
2017.0,8.0,대한해협,광 양 만,8,20.0,11:07:00,맑음,"34o 53' 30""","127o 45' 35""",21.0,3,0.8932016191151332,0.869560155041135,0.9005754513623393,0.8776870437779728,0.13670043225022754,0.9001148105625717,0.27662830189388793,0.3323036062757038,0.32029714285714284,0.1698319546874919,0.028380691667629722,0.18143480251584446,0.04372595210051042,0.05341503267973855,0.01395096071584226,0.016787650629536896,0.031943222047571884,0.07800171200446178,0.05540756788090238,0.12244298592844174,0.09521623827009368,0.09780552402572844,0.1186524983043183,0.07190146266358738,0.1550334301769515,0.18446067793501847,0.02753463074700436,0.014092516132222385,0.017561752988047793,0.02077306733167083,0.10266159695817491,광 양 
2017.0,8.0,대한해협,광 양 만,9,20.0,12:56:00,구름조금,"34o 54' 09""","127o 43' 26""",16.5,2,0.9027855777227434,0.8927703644692293,0.9010412281927482,0.8620589611967086,0.13600827816288458,0.8932261768082663,0.30384777738756774,0.38387965953020387,0.34698857142857137,0.1948281206219653,0.03009974864208946,0.18606967571953043,0.048590498625834325,0.057561274509803924,0.017943406277071416,0.025307563449033624,0.035766004650888035,0.08729246792601417,0.07096285325149178,0.1596751538677633,0.11061811505507957,0.10684827847143387,0.16350893059009683,0.09407236335642805,0.16227982329602864,0.19290430051655102,0.024347752188323322,0.017801073009123036,0.03882071713147407,0.0693266832917706,0.09505703422053231,광 양 
2017.0,8.0,대한해협,광 양 만,10,20.0,13:40:00,구름조금,"34o 51' 49""","127° 42' 37""",8.0,3,0.9074839576869608,0.8972193709497036,0.8950295247543028,0.8545582552251564,0.13081712250781266,0.886337543053961,0.21962147585995648,0.3654434825993189,0.37664571428571425,0.2489864801466577,0.05861225875418916,0.2524118209348472,0.0715665488810365,0.07491830065359498,0.038515800291631465,0.046057964227173655,0.07066031926350617,0.12846930695136427,0.07375312708395505,0.2070689787266647,0.23429212566299454,0.16999621642073412,0.1962206355341943,0.13217859892224787,0.24729104170276736,0.24040254302044808,0.03263363644089405,0.018320270971889124,0.0443665338645418,0.07431421446384043,0.07604562737642585,광 양 
2017.0,8.0,대한해협,광 양 만,11,20.0,11:32:00,맑음,"34o 54' 36""","127° 42' 00""",17.0,3,0.8968013576507485,0.8873500528549324,0.8887198398653472,0.8668943827874462,0.1342778929445273,0.8932261768082663,0.2573692390445872,0.3407865097715098,0.37367999999999996,0.15525085789238244,0.03630604992488154,0.21578266702010637,0.05458186101295642,0.06313725490196079,0.023856745457382526,0.022263450834879402,0.04421577421540866,0.09480858507603378,0.05112759239404758,0.13348571136706083,0.127090983272134,0.12500945894816484,0.10603662672394301,0.07259430331023864,0.16255550129512397,0.19552526209615792,0.039262343842950645,0.02069374737310553,0.02088924302788843,0.03546134663341647,0.07604562737642585,광 양 
2017.0,8.0,대한해협,광 양 만,12,20.0,15:23:00,맑음,"34o 56' 24""","127° 49' 35""",21.0,3,0.8877421691109904,0.8902088152835017,0.9003064001497428,0.877307946725259,0.1349700470318702,0.8989667049368542,0.23733981368131313,0.3690628547575296,0.32326285714285713,0.2781486737368767,0.032866130243846055,0.14284566755829728,0.04149980369061643,0.04129084967320264,0.01456112692425653,0.016850694381901038,0.03566337017864032,0.06441267658774247,0.05488930399124601,0.1535383200960239,0.09241126070991433,0.06538024971623153,0.1031426633506667,0.07236335642802155,0.14604632740644388,0.1425864229605404,0.032378686156199564,0.02974262615274308,0.0229227091633466,0.0403990024937656,0.06844106463878327,광 양 
2017.0,8.0,대한해협,여수연안,1,16.0,15:05:00,맑음,"34o 44' 08""","127o 45' 58""",13.5,3,0.8807176153957103,0.8541540912781702,0.9198632409793348,0.8887388833657628,0.13635435520655612,0.9035591274397244,0.24773970761993658,0.3549246822645198,0.32803142857142853,0.18654589198482882,0.0028904611943009026,0.011468987431105169,0.033722025912838634,0.04091911764705883,0.014659054834248942,0.011960300448511268,0.01198111847071021,0.01744421445391084,0.06269273705967526,0.11992491763924713,0.10097919216646269,0.06163450624290578,0.14013113271535138,0.06989992301770592,0.13627157320994962,0.14419873460280588,0.01249256395002977,0.011644868593468008,0.0076254980079681215,0.008329177057356611,0.18250950570342203,여수
2017.0,8.0,대한해협,여수연안,2,16.0,"14""92",맑음,"34o 45' 46""","127o 45' 41""",14.5,3,0.874598366768245,0.8540039526297245,0.9054906987838596,0.890398400055704,0.13946904859959924,0.9012629161882892,0.32875616533933033,0.34779904332804307,0.3678857142857143,0.19681536369913175,0.0005084425715276287,0.00760984442937355,0.015995288574793876,0.036887254901960785,0.0023201381752048686,0.006349406488102743,0.002310782002372443,0.010944786364809061,0.05749781702828469,0.11148964425262406,0.0855263157894737,0.07514188422247445,0.13321275152611328,0.06882217090069284,0.06753323326409502,0.11074517834764802,0.027407155604657115,0.017430217321432972,0.011060823373173961,0.013092269326683297,0.18250950570342203,여수
2017.0,8.0,대한해협,여수연안,3,16.0,13:44:00,맑음,"34o 45' 52""","127o 48' 19""",14.0,1,0.8736040655870518,0.8563173134374091,0.9115631557219237,0.8904370834284299,0.14362197312365677,0.9138920780711826,0.35687439709931035,0.3980178320232137,0.3678857142857143,0.17216863158480478,0.0016773961549256242,0.01182013157577656,0.025559481743227325,0.04984068627450981,0.00838413567858123,0.012455644217086658,0.00710557933845555,0.018803155277909923,0.03361223790523138,0.11684500855530303,0.0928702570379437,0.06560726447219069,0.06107954752649265,0.060739030023094685,0.10396998823023727,0.1513127731760247,0.010707911957168354,0.00852968081687146,0.016329349269588303,0.00778054862842893,0.3231939163498099,여수
2017.0,8.0,대한해협,여수연안,4,17.0,10:00:00,맑음,"34o 41' 26""","127o 50' 42""",18.5,3,0.8670766624623684,0.8525607831722152,0.9152517610559073,0.8992530240726626,0.1425837419926424,0.9070034443168771,0.3431362656001426,0.31318879706515446,0.2046428571428571,0.21940820147059817,0.0005177291938386357,0.010446538303973778,0.02465253239104829,0.051813725490196076,0.005521627540341457,0.0076913377884251675,0.004553475773644993,0.014395265740971339,0.034186995015087374,0.11614781520545497,0.08629130966952266,0.062315550510783205,0.07474564775039555,0.07190146266358738,0.07622102849272773,0.1861035547269004,0.023965326761281575,0.02291888149924591,0.0221832669322709,0.0129925187032419,0.2585551330798479,여수
2017.0,8.0,대한해협,여수연안,5,17.0,12:16:00,맑음,"34o 37' 12""","127o 48' 25""",13.5,1,0.8804444894539629,0.8466410307477824,0.9117945976252325,0.8838531733904814,0.146044512429357,0.9288174512055108,0.42903168590802593,0.4304790760671644,0.20356857142857143,0.21940820147059817,0.00023216555777517292,0.0047542163116782955,0.009399293286219081,0.03825980392156863,0.00027118498151745216,0.005007475187780318,0.0006109864277459342,0.008975720257277884,0.029703152690121176,0.10246443803151416,0.08231334149326806,0.05936435868331442,0.058029508507581255,0.05573518090839108,0.031167366926291584,0.10632851422807714,0.012237613665335366,0.006823744653497185,0.020026560424966783,0.043391521197007496,0.19771863117870722,여수
2017.0,8.0,대한해협,가 막 만,1,16.0,15:27:00,맑음,"34o 43' 21""","127o 44' 03""",19.0,3,0.8681077896132352,0.8680587685566774,0.9246251581399129,0.8899109895593577,0.13358573885718436,0.8955223880597015,0.18996251907203243,0.32235033284062486,0.35292,0.1573338717202552,0.03683332370276206,0.21164582178631322,0.03721240675304281,0.03843137254901961,0.020497064853027425,0.02387556964533386,0.041856587305381034,0.09261116471481239,0.058335390423416775,0.15771637255152318,0.14075887392900857,0.10143776012107465,0.1527017861180194,0.09984603541185527,0.1583258131375757,0.153437051074365,0.019503696779128048,0.012386579968848094,0.006377689243027883,0.00837905236907731,0.07604562737642585,가 막 
2017.0,8.0,대한해협,가 막 만,2,17.0,14:32:00,맑음,"34o 41' 21""","127o 41' 18""",6.0,2,0.8822857879376536,0.878798278001624,0.9369089371580266,0.905848539122429,0.14500628129834264,0.9288174512055108,0.6225210706673394,0.639045396684046,0.2631428571428571,0.4989481394913917,0.001370550676066104,0.00914122306030155,0.0008519827247742461,0.00463235294117647,0.0006779624537936304,0.0013059062989714864,0.0012878517339602012,0.0041141047991302806,0.03031598131793779,0.06151135173787556,0.016217870257037945,0.009572455542943612,0.10884015374180393,0.05037208108801634,0.015627004291575056,0.021189289971574408,0.01606186793575253,0.012386579968848137,0.027205312084993338,0.05735660847880301,0.07604562737642585,가 막 
2017.0,8.0,대한해협,가 막 만,3,17.0,13:57:00,맑음,"34o 37' 17""","127o 41' 25""",8.5,1,0.8748960433564416,0.8561212139782146,0.9344990483398239,0.9025024273816384,0.14085335677428507,0.9173363949483352,0.36727429103793285,0.45457052199525316,0.3557085714285714,0.2927297705319861,0.006255056049924868,0.03866946204946536,0.01525323910482921,0.011666666666666667,0.004286229291206397,0.004169893906371022,0.00784802224777929,0.01683930869617735,0.024941756718087685,0.07132824271522334,0.035138718890248895,0.020544835414301934,0.07031426633506645,0.040159096741082964,0.05142576160266812,0.05798973010972889,0.024730177615365,0.007046258066111207,0.031888446215139414,0.059850374064837925,0.19771863117870722,가 막 
2017.0,8.0,대한해협,가 막 만,4,17.0,15:15:00,맑음,"34o 43' 57""","127o 39' 40""",9.0,1,0.9215514781023577,0.8961469520322339,0.9444857664675976,0.9262849649335226,0.14292981903631385,0.9242250287026407,0.4771793430312794,0.5613420006624641,0.26925142857142853,0.4197936140322259,0.0012748468739165618,0.004731265713987361,0.002885747938751472,0.006919934640522856,0.0006779624537936304,0.0012248500459318766,0.001317376719127411,0.0028196624010713447,0.021978318884578296,0.055218734836683284,0.02764177886576909,0.020961029133560356,0.07754917476825685,0.040364382858609105,0.006655654549587158,0.011087508023351778,0.011727713095946366,0.007862140579029363,0.008642231075697206,0.019725685785536167,0.1482889733840304,가 막 
2017.0,8.0,대한해협,가 막 만,5,17.0,14:54:00,맑음,"34o 41' 51""","127o 38' 39""",8.5,1,0.9113414780102927,0.8740244817918589,0.9396486306884442,0.915078391854829,0.1432758960799853,0.9184845005740527,0.5358552878454846,0.548561092728783,0.3374628571428571,0.3656352545075336,0.0011556685542586397,0.009936461270292633,0.009069493521790341,0.005175653594771244,0.002290006510591818,0.0010447250391771889,0.0024435440105052713,0.004195007449008965,0.03408014914210133,0.06952013688484818,0.02427580579355366,0.023155505107832007,0.09920866730361073,0.06274056966897613,0.013035631100078991,0.03119173518354372,0.019376221636780877,0.010235616980245783,0.015235590969455499,0.04364089775561099,0.12167300380228137,가 막 
2017.0,8.0,서남해역,여 자 만,1,19.0,14:33:00,맑음,"34o 48' 15""","127o 29' 16""",5.5,2,0.9443866481309284,0.9309239654987514,0.8950468828970509,0.8578347368950404,0.1425837419926424,0.9230769230769231,0.5413762191956174,0.6079414171994245,0.24067142857142856,0.3508574394136754,0.0002553821135526902,0.0008572048237566224,0.021189634864546527,0.04658088235294118,0.0016723073860242883,0.006817731505664931,0.002016737252135741,0.01004274045982531,0.04716692641266824,0.09540056694843835,0.0855263157894737,0.05913734392735528,0.13280578792674635,0.06558891454965357,0.03618470650982652,0.036288473882079654,0.021415823914336753,0.009716419017479638,0.0711713147410358,0.10822942643391524,0.057034220532319393,여 자 
2017.0,8.0,서남해역,여 자 만,2,19.0,14:04:00,맑음,"34o 46' 05""","127o 26' 40""",3.4,2,0.9183629628947666,0.9179047998406693,0.9237283207645914,0.887678958953073,0.1453523583420141,0.9357060849598162,0.5413762191956174,0.6440220334015854,0.3970228571428571,0.4946300434139162,0.00032928814944445357,0.0007573697238010318,0.01088339222614841,0.031053921568627456,0.000564968711494692,0.0025307563449033627,0.0009270242791786188,0.0048664621606749,0.04721482283848957,0.09091860969941518,0.08292533659730722,0.05936435868331442,0.12805787926746534,0.07036181678214011,0.025661683458644925,0.027646177828040464,0.026259879323531934,0.010309788117783766,0.05807702523240367,0.08678304239401499,0.09125475285171102,여 자 
2017.0,8.0,서남해역,여 자 만,3,19.0,15:32:00,맑음,"34o 40' 39""","127o 31' 20""",10.0,2,0.9025523465814759,0.8976452744626415,0.9404760354927731,0.9086105319350583,0.14639058947302847,0.9368541905855338,0.5438157004898624,0.6440220334015854,0.32651142857142856,0.3980970092994688,0.0003060715936669363,0.0010448259598800599,0.011790341578327443,0.02599264705882353,0.000873818273778457,0.002485725093214691,0.0011282762188898042,0.004458779913475175,0.030410546056097772,0.058066246137344533,0.08506731946144432,0.059250851305334855,0.09387293692064196,0.04749807544264819,0.01759613285654167,0.019760369227007368,0.01733661935922493,0.017281875046356945,0.041747675962815374,0.06807980049875313,0.1482889733840304,여 자 
2017.0,8.0,서남해역,고흥연안,1,19.0,09:32:00,맑음,"34o 30' 00""","127o 14' 36""",20.5,2,0.8515514474140496,0.8444900648047432,0.9340911319852422,0.9012877694780452,0.13912297155592782,0.9161882893226176,0.3440350218664427,0.45389188971558886,0.3832142857142857,0.21324651844201642,0.00039235979264004225,0.0016937541095913985,0.023168433451118964,0.027965686274509807,0.003487740178960565,0.004656231424608679,0.0032411203104984014,0.006736543689667875,0.02132127817138815,0.07879817146359527,0.08873929008567932,0.06867196367763904,0.06145587945709005,0.03841416474210931,0.07273960918986677,0.07148424366537275,0.017973995070961236,0.009790590155017691,0.03312084993359891,0.04987531172069827,0.10266159695817491,고흥
2017.0,8.0,서남해역,고흥연안,2,18.0,12:30:00,맑음,"34o 19' 53""","127o 12' 58""",15.0,1,0.8316255289897101,0.8177929618678474,0.935288843834865,0.9028931294461702,0.1405072797306136,0.9161882893226176,0.36804465355190485,0.44891525299804935,0.32496571428571425,0.17627642027052587,0.0006481288487890244,0.0016834263406304752,0.010718492343934039,0.02161764705882353,0.001815432792936277,0.003944737647927661,0.0018670033987877482,0.005535307109441526,0.025222994705602776,0.07774855070613174,0.08950428396572829,0.05595913734392735,0.06223479903437301,0.028329484218629717,0.0737162969580902,0.07635938502918972,0.020268547633211596,0.015501767745444641,0.024802124833997324,0.03416458852867832,0.11026615969581749,고흥
2017.0,8.0,서남해역,고흥연안,3,18.0,11:25:00,맑음,"34o 24' 16""","127o 24' 06""",13.5,2,0.8544361483718318,0.8407856234583979,0.9300235405345904,0.8979029743645289,0.14154551086162798,0.9173363949483352,0.3833235100790175,0.44325998400084565,0.23529999999999998,0.17627642027052587,0.0010726048769212988,0.001900309488809862,0.013109540636042402,0.018529411764705885,0.0010470753453034958,0.0035574688834050824,0.0018895990507014292,0.004987256900585929,0.025344577940380007,0.06873866741578773,0.0855263157894737,0.056753688989784334,0.05439746778204831,0.03264049268668206,0.06571375847006587,0.07093407097227741,0.014914591654627447,0.015279254332830602,0.03697211155378483,0.04588528678304241,0.09505703422053231,고흥
2017.0,8.0,서남해역,고흥연안,4,18.0,09:54:00,맑음,"34o 30' 33""","127o 35' 42""",13.5,1,0.8685742518957702,0.8569760850581405,0.9216221994444816,0.8876209338939842,0.14431412721099968,0.9288174512055108,0.36804465355190485,0.44178961406157274,0.3127028571428571,0.18449199764196822,0.0008729424972346501,0.0013340034907859083,0.015995288574793876,0.010294117647058823,0.0017024390506373385,0.002701875101320316,0.0022487192784495327,0.003307874474878422,0.02164918447124188,0.07212503511504967,0.08369033047735619,0.14370034052213393,0.06088262965583124,0.08480965506965656,0.0522527955999541,0.06641042882904911,0.011217812526557399,0.010532301530397761,0.010999203187250988,0.03865336658354116,0.22053231939163498,고흥
2017.0,8.0,서남해역,고흥연안,5,19.0,11:51:00,맑음,"34o 28' 42""","127o 28' 45""",8.0,1,0.87490524984886,0.8677462350435862,0.922229734440667,0.8860619939731303,0.14500628129834264,0.9334098737083811,0.3969332478258569,0.5082955774686911,0.28435142857142853,0.1988692580419923,0.0015899471281636424,0.0028711197711366386,0.011048292108362778,0.014068627450980392,0.0007683574476327812,0.0011257812922167985,0.002030897194001647,0.002781634427395651,0.022964494011104602,0.057821079245090286,0.09042227662178703,0.06027241770715096,0.06369636722994894,0.03218108222205667,0.04028837043921693,0.04059815997799309,0.0160618679357526,0.009048878779637537,0.019410358565737036,0.029925187032418962,0.18250950570342203,고흥
2017.0,8.0,서남해역,고흥연안,6,19.0,12:36:00,맑음,"34o 31' 22""","127o 29' 30""",6.5,1,0.8741595239629653,0.8639774485621927,0.9189548315088478,0.8826191738005251,0.14431412721099968,0.9311136624569459,0.4114417418389976,0.5315952857371715,0.3055495238095232,0.21735430712773754,0.00014587735880206698,0.0021447333542183766,0.007173144876325087,0.009350490196078433,0.0005348370468816417,0.001531062557414846,0.0005775448629136862,0.002467344409664176,0.02316344839528552,0.06256352631713358,0.08705630354957161,0.06401816118047673,0.05955671599337764,0.033104869750925026,0.05428493627899964,0.05382522847449338,0.021415823914336777,0.007639627166415295,0.012786188579017253,0.020847880299251876,0.18631178707224336,고흥
2017.0,8.0,서남해역,고흥연안,7,18.0,10:20:00,맑음,"34o 27' 32""","127o 32' 51""",11.0,1,0.8668035365206209,0.8600340109999541,0.9228604136271835,0.88904835034757,0.14466020425467113,0.9311136624569459,0.3744643411683387,0.47289359354619404,0.28408952380952324,0.18038420895624707,0.000265829563652573,0.0013598229131882163,0.00890459363957597,0.011237745098039218,0.0006930282861001555,0.0015851000594412524,0.00084809013516016,0.0024315533756164636,0.02406611180499523,0.05354598156140665,0.06992044063647491,0.05437003405221339,0.04137463260230606,0.024232039534132954,0.055356142218341474,0.05664486352660697,0.009815585960737682,0.010532301530397777,0.01586719787516599,0.023266832917705746,0.1520912547528517,고흥
2017.0,8.0,서남해역,고흥연안,8,18.0,10:38:00,맑음,"34o 25' 21""","127o 32' 51""",18.0,3,0.8568298364006297,0.8230202380769998,0.9268354283165118,0.9001891616926295,0.14292981903631385,0.9150401836969001,0.3295265278533029,0.3612585835413879,0.2350380952380946,0.22146209581345874,0.00018070219246834292,0.002674892160879099,0.022591283863368665,0.04735294117647059,0.0023728685882777063,0.0053947439523028985,0.002422555160505451,0.00946672850561994,0.024272434870071732,0.07659166943330695,0.07512239902080783,0.05743473325766175,0.04904130170005755,0.02786759045419553,0.06943934971498271,0.10732188159061039,0.009943061103084924,0.01624347912082477,0.01540504648074368,0.013690773067331677,0.1482889733840304,고흥
2017.0,8.0,서남해역,득 량 만,1,18.0,15:46:00,맑음,"34o 42' 24""","127o 13' 07""",7.5,2,0.935137192081189,0.8650958282904112,0.9273214563134603,0.9021349353407423,0.1432758960799853,0.9161882893226176,0.5269961189348059,0.48420413154060166,0.4185257142857143,0.17955268588423237,0.005117444816826521,0.04557759195443851,0.00607381232822927,0.00926470588235294,0.0012730628299013726,0.0023056000864600033,0.004805542823882067,0.017243821945570798,0.0455728351122558,0.10914268202364823,0.034271725826193394,0.03832765796443448,0.1461903685281483,0.0800615858352579,0.12173152788623615,0.1385212580615582,0.027024730177615388,0.0193586668974213,0.056690571049136745,0.1037406483790524,0.04562737642585551,득 량 
2017.0,8.0,서남해역,득 량 만,2,18.0,15:10:00,맑음,"34o 38' 22""","127o 08' 22""",9.0,2,0.8580082674301917,0.8469933969635225,0.9380921838886928,0.9076008959069122,0.14016120268694215,0.9173363949483352,0.3817827850510736,0.48499586920021076,0.2435485714285714,0.19621679650721466,0.005115639084710517,0.015985091291739965,0.004452296819787985,0.0050612745098039215,0.000873818273778457,0.0009096312841111732,0.004497639407138307,0.006032280530124884,0.043249244403179746,0.09901677860918866,0.032741738066095476,0.023685206205070006,0.1277413520235134,0.06748781113677195,0.11490259002293192,0.11185316502124279,0.020141072490864328,0.010606472667935817,0.06377689243027883,0.1032418952618454,0.06844106463878327,득 량 
